1,,
Time (s),Intensity (a.u.),
4.618750095,41.07281494,
4.631249905,42.47205734,
4.643750191,42.85515594,
4.65625,43.27363205,
4.668750286,41.7550354,
4.681250095,40.85373688,
4.693749905,42.21079254,
4.706250191,41.79182434,
4.71875,43.02077866,
4.731250286,42.30869675,
4.743750095,42.31684494,
4.756249905,43.74499893,
4.768750191,43.74510574,
4.78125,40.91277313,
4.793750286,41.31903076,
4.806250095,41.34602737,
4.818749905,40.89408112,
4.831250191,41.4587326,
4.84375,41.4324913,
4.856250286,42.18649673,
4.868750095,42.13405991,
4.881249905,40.86021423,
4.893750191,42.22546768,
4.90625,42.55038834,
4.918750286,44.33562469,
4.931250095,42.13915634,
4.943749905,42.48581314,
4.956250191,42.03686523,
4.96875,42.07986832,
4.981250286,41.32912445,
4.993750095,43.54628372,
5.006249905,41.89171219,
5.018750191,40.32479858,
5.03125,44.1902771,
5.043750286,43.04330826,
5.056250095,42.55878067,
5.068749905,41.99066925,
5.081250191,43.89610672,
5.09375,43.73600388,
5.106250286,42.31018829,
5.118750095,40.55833435,
5.131249905,42.51386261,
5.143750191,41.73086929,
5.15625,41.87029648,
5.168750286,42.64080811,
5.181250095,42.96875,
5.193749905,41.1896286,
5.206250191,41.43831253,
5.21875,42.99818039,
5.231250286,40.62824249,
5.243750095,42.73392487,
5.256249905,42.21212769,
5.268750191,40.98576736,
5.28125,42.10951233,
5.293750286,42.61954117,
5.306250095,42.65587997,
5.318749905,40.97157288,
5.331250191,41.63938904,
5.34375,41.1030159,
5.356250286,42.8571434,
5.368750095,41.00946426,
5.381249905,41.38581848,
5.393750191,43.46123886,
5.40625,40.44166565,
5.418750286,41.91461945,
5.431250095,42.48491669,
5.443749905,41.4783287,
5.456250191,42.31274414,
5.46875,41.03841782,
5.481250286,42.15270233,
5.493750095,43.00511169,
5.506249905,41.94875717,
5.518750191,43.39845276,
5.53125,42.70738983,
5.543750286,40.65364456,
5.556250095,42.17741013,
5.568749905,41.93762207,
5.581250191,43.12885284,
5.59375,44.12903214,
5.606250286,41.62799835,
5.618750095,42.12310791,
5.631249905,42.6698761,
5.643750191,39.88756561,
5.65625,43.59815979,
5.668750286,41.3440094,
5.681250095,41.0140686,
5.693749905,42.69337463,
5.706250191,40.94735336,
5.71875,42.44170761,
5.731250286,40.82166672,
5.743750095,55.9290123,
5.756249905,58.35984039,
5.768750191,61.83973312,
5.78125,56.88505173,
5.793750286,73.0032959,
5.806250095,61.05347443,
5.818749905,75.75757599,
5.831250191,64.19379425,
5.84375,48.78685379,
5.856250286,73.52744293,
5.868750095,68.27577209,
5.881249905,55.77744293,
5.893750191,71.926651,
5.90625,68.65517426,
5.918750286,65.02068329,
5.931250095,62.90280914,
5.943749905,70.31964111,
5.956250191,80.0209198,
5.96875,50.60565186,
5.981250286,76.31140137,
5.993750095,81.88223267,
6.006249905,66.69339752,
6.018750191,68.02993774,
6.03125,48.93087006,
6.043750286,76.71922302,
6.056250095,69.59008789,
6.068749905,62.12633133,
6.081250191,84.7984848,
6.09375,75.05341339,
6.106250286,69.24315643,
6.118750095,82.22222137,
6.131249905,100.0264969,
6.143750191,69.4280014,
6.15625,69.89316559,
6.168750286,64.67793274,
6.181250095,92.77944946,
6.193749905,53.85735321,
6.206250191,76.11999512,
6.21875,58.59686279,
6.231250286,58.15789413,
6.243750095,63.40246582,
6.256249905,65.96134186,
6.268750191,76.6740036,
6.28125,68.96999359,
6.293750286,75.24396515,
6.306250095,82.69604492,
6.318749905,67.70900726,
6.331250191,74.73449707,
6.34375,82.65843964,
6.356250286,60.90399933,
6.368750095,67.79217529,
6.381249905,76.11103821,
6.393750191,60.79747009,
6.40625,78.51985931,
6.418750286,75.62575531,
6.431250095,64.1891861,
6.443749905,63.40509033,
6.456250191,58.22281265,
6.46875,71.28056335,
6.481250286,58.57030869,
6.493750095,70.71102142,
6.506249905,80.84063721,
6.518750191,55.40238953,
6.53125,63.02742767,
6.543750286,56.9052887,
6.556250095,52.27243423,
6.568749905,48.23360443,
6.581250191,46.0750885,
6.59375,47.58190536,
6.606250286,44.07135391,
6.618750095,44.34962463,
6.631249905,44.24893188,
6.643750191,43.87080383,
6.65625,42.82738876,
6.668750286,40.50865555,
6.681250095,42.29017639,
6.693749905,42.1740799,
6.706250191,43.29681778,
6.71875,40.18974686,
6.731250286,41.51388168,
6.743750095,41.89100647,
6.756249905,39.71260834,
6.768750191,42.25908279,
6.78125,43.39940643,
6.793750286,42.78728867,
6.806250095,41.80954742,
6.818749905,41.22635269,
6.831250191,42.44661331,
6.84375,42.03888702,
6.856250286,41.66666794,
6.868750095,40.58992386,
6.881249905,41.23711395,
6.893750191,41.67211151,
6.90625,41.89723206,
6.918750286,40.9612236,
6.931250095,41.56221008,
6.943749905,39.47539139,
6.956250191,41.29359818,
6.96875,40.74264908,
6.981250286,41.62824631,
6.993750095,41.00350571,
7.006249905,42.10801697,
7.018750191,42.02457809,
7.03125,40.15544128,
7.043750286,40.2657814,
7.056250095,39.94812012,
7.068749905,42.05669022,
7.081250191,41.83822632,
7.09375,42.12064743,
7.106250286,38.99204254,
7.118750095,39.22084808,
7.131249905,40.26229858,
7.143750191,39.42887115,
7.15625,41.23978806,
7.168750286,39.80809021,
7.181250095,42.18200684,
7.193749905,41.78636932,
7.206250191,40.82963562,
7.21875,42.671875,
7.231250286,39.5830574,
7.243750095,40.2856369,
7.256249905,39.5650444,
7.268750191,39.35154724,
7.28125,42.10663605,
7.293750286,40.4890213,
7.306250095,38.95592499,
7.318749905,39.83337784,
7.331250191,39.33747482,
7.34375,41.53726578,
7.356250286,42.08338547,
7.368750095,39.46350098,
7.381249905,42.38169479,
7.393750191,39.17959213,
7.40625,41.31016159,
7.418750286,40.87265396,
7.431250095,41.18268204,
7.443749905,40.74947357,
7.456250191,40.27556992,
7.46875,40.60248947,
7.481250286,40.91868973,
7.493750095,38.60751343,
7.506249905,43.58161545,
7.518750191,38.70129776,
7.53125,40.85326385,
7.543750286,42.91068649,
7.556250095,40.8056488,
7.568749905,41.22607422,
7.581250191,40.9654274,
7.59375,40.19126129,
7.606250286,40.78998566,
7.618750095,41.40786743,
7.631249905,42.03655243,
7.643750191,39.86842346,
7.65625,41.53726578,
7.668750286,40.6832695,
7.681250095,42.22451019,
7.693749905,39.449543,
7.706250191,40.12465668,
7.71875,39.4617691,
7.731250286,39.48220062,
7.743750095,38.25209427,
7.756249905,39.24477386,
7.768750191,39.91624069,
7.78125,40.46007919,
7.793750286,38.89391708,
7.806250095,41.70578003,
7.818749905,39.86495209,
7.831250191,40.98894119,
7.84375,40.54751968,
7.856250286,40.40404129,
7.868750095,39.93652344,
7.881249905,39.64815521,
7.893750191,39.04724884,
7.90625,42.35847855,
7.918750286,40.87158203,
7.931250095,39.47194672,
7.943749905,39.9168396,
7.956250191,41.85923386,
7.96875,40.49111938,
7.981250286,40.52117157,
7.993750095,40.85936356,
8.006250381,39.75776672,
8.018750191,40.12671661,
8.03125,40.96194458,
8.043749809,39.80683899,
8.056250572,39.53548813,
8.068750381,39.5716362,
8.081250191,41.47585678,
8.09375,41.85371017,
8.106249809,40.79511261,
8.118750572,41.28020859,
8.131250381,40.47240067,
8.143750191,40.5918541,
8.15625,43.47826004,
8.168749809,40.55275726,
8.181250572,40.90908813,
8.193750381,37.33090591,
8.206250191,40.18547058,
8.21875,41.9077034,
8.231249809,40.32676315,
8.243750572,39.5716362,
8.256250381,41.69924545,
8.268750191,39.59114838,
8.28125,41.00616074,
8.293749809,39.62434006,
8.306250572,38.53139496,
8.318750381,40.05201721,
8.331250191,38.11394882,
8.34375,41.45679855,
8.356249809,40.66304016,
8.368750572,40.37027359,
8.381250381,39.61568832,
8.393750191,39.76013565,
8.40625,40.50006485,
8.418749809,39.00382233,
8.431250572,39.47537613,
8.443750381,41.54040146,
8.456250191,40.86663055,
8.46875,41.78020096,
8.481249809,40.57003403,
8.493750572,41.03285217,
8.506250381,38.01056671,
8.518750191,39.27375793,
8.53125,40.85008621,
8.543749809,39.09304047,
8.556250572,39.29171371,
8.568750381,40.44885254,
8.581250191,38.84873581,
8.59375,39.54440689,
8.606249809,38.40284729,
8.618750572,39.76833725,
8.631250381,40.15121841,
8.643750191,38.90546036,
8.65625,40.48741913,
8.668749809,40.72979355,
8.681250572,39.91624069,
8.693750381,39.26364517,
8.706250191,40.59801483,
8.71875,40.53527451,
8.731249809,40.32676315,
8.743750572,39.62734604,
8.756250381,39.33021927,
8.768750191,41.18185425,
8.78125,39.82300949,
8.793749809,40.13335037,
8.806250572,39.21059418,
8.818750381,40.56715393,
8.831250191,41.17722702,
8.84375,39.30695724,
8.856249809,41.09409714,
8.868750572,39.69901276,
8.881250381,40.84525299,
8.893750191,40.46242523,
8.90625,40.0832901,
8.918749809,41.02497864,
8.931250572,39.61965179,
8.943750381,37.77336121,
8.956250191,41.00197983,
8.96875,41.09947586,
8.981249809,39.80482864,
8.993750572,40.56901932,
9.006250381,39.46360016,
9.018750191,40.16995239,
9.03125,39.32946396,
9.043749809,39.21059418,
9.056250572,38.48679733,
9.068750381,40.96957016,
9.081250191,40.33807373,
9.09375,40.11314011,
9.106249809,40.71512604,
9.118750572,37.98140717,
9.131250381,40.33546066,
9.143750191,39.11696243,
9.15625,40.09372711,
9.168749809,39.88941574,
9.181250572,38.1580658,
9.193750381,41.27312851,
9.206250191,41.49269485,
9.21875,39.71871185,
9.231249809,39.04724884,
9.243750572,41.24787903,
9.256250381,39.63571167,
9.268750191,39.59886551,
9.28125,41.61214447,
9.293749809,41.32548904,
9.306250572,40.6976738,
9.318750381,40.33290482,
9.331250191,40.93191147,
9.34375,40.06945419,
9.356249809,40.2116394,
9.368750572,40.91317368,
9.381250381,41.17108917,
9.393750191,40.49597549,
9.40625,40.29304123,
9.418749809,40.4093399,
9.431250572,37.69230652,
9.443750381,40.67665482,
9.456250191,41.33524704,
9.46875,39.45988464,
9.481249809,41.04477692,
9.493750572,39.6353569,
9.506250381,41.26213455,
9.518750191,38.52553177,
9.53125,39.11655045,
9.543749809,41.15713501,
9.556250572,39.69901276,
9.568750381,40.41450882,
9.581250191,39.76168823,
9.59375,38.91202545,
9.606249809,40.14410782,
9.618750572,40.81632614,
9.631250381,41.50992203,
9.643750191,39.25646973,
9.65625,39.78016281,
9.668749809,41.19750977,
9.681250572,39.90185928,
9.693750381,40.98360443,
9.706250191,40.17683029,
9.71875,39.11980438,
9.731249809,38.96440125,
9.743750572,37.80112839,
9.756250381,39.17287445,
9.768750191,40.98994827,
9.78125,40.4984436,
9.793749809,40.24530411,
9.806250572,41.06029129,
9.818750381,40.09222794,
9.831250191,38.04627609,
9.84375,40.94993591,
9.856249809,40.05085754,
9.868750572,40.51801682,
9.881250381,39.71260834,
9.893750191,39.95821381,
9.90625,39.99475479,
9.918749809,40.10416412,
9.931250572,40.42636108,
9.943750381,39.42232513,
9.956250191,39.60652161,
9.96875,39.31779861,
9.981249809,40.69176102,
9.993750572,41.6399765,
10.00625038,41.94089508,
10.01875019,37.83151627,
10.03125,39.02939987,
10.04374981,41.3666687,
10.05625057,42.10391617,
10.06875038,40.32985306,
10.08125019,39.58602905,
10.09375,40.12022781,
10.10624981,38.99435806,
10.11875057,40.27795792,
10.13125038,41.50172424,
10.14375019,40.23577499,
10.15625,40.58566666,
10.16874981,40.24768066,
10.18125057,39.47877502,
10.19375038,40.2939682,
10.20625019,39.68151855,
10.21875,37.99411774,
10.23124981,41.48053741,
10.24375057,43.52865219,
10.25625038,40.4587059,
10.26875019,40.74990463,
10.28125,41.07965851,
10.29374981,41.09589005,
10.30625057,38.10014343,
10.31875038,40.42272186,
10.33125019,38.02183533,
10.34375,41.06749725,
10.35624981,40.26325607,
10.36875057,41.86164093,
10.38125038,40.76832581,
10.39375019,42.27517319,
10.40625,41.7471962,
10.41874981,41.20949173,
10.43125057,39.74895477,
10.44375038,42.31914139,
10.45625019,39.37210464,
10.46875,40.97097397,
10.48124981,40.98994827,
10.49375057,42.87189865,
10.50625038,39.10329819,
10.51875019,40.06808853,
10.53125,39.55817795,
10.54374981,39.18989944,
10.55625057,40.95025635,
10.56875038,41.92845154,
10.58125019,42.33633804,
10.59375,39.66299438,
10.60624981,40.10729599,
10.61875057,40.39881134,
10.63125038,41.44471741,
10.64375019,42.16713333,
10.65625,39.87651443,
10.66874981,40.19582748,
10.68125057,39.35185242,
10.69375038,39.80492783,
10.70625019,40.34925079,
10.71875,40.91674042,
10.73124981,40.50896072,
10.74375057,39.73509979,
10.75625038,42.33766174,
10.76875019,41.03225708,
10.78125,38.81578827,
10.79374981,41.40575409,
10.80625057,39.54875565,
10.81875038,41.28679276,
10.83125019,38.93070221,
10.84375,39.9124527,
10.85624981,40.08301926,
10.86875057,40.62824249,
10.88125038,40.40404129,
10.89375019,39.61553574,
10.90625,41.00905609,
10.91874981,41.22254944,
10.93125057,39.95808029,
10.94375038,40.2061882,
10.95625019,40.83484268,
10.96875,42.29335403,
10.98124981,38.10876846,
10.99375057,41.09236145,
11.00625038,38.65303802,
11.01875019,42.58064651,
11.03125,41.68264771,
11.04374981,39.89637375,
11.05625057,41.11507034,
11.06875038,39.85737991,
11.08125019,40.41857147,
11.09375,38.81394958,
11.10624981,41.45936966,
11.11875057,41.6558876,
11.13125038,41.57810593,
11.14375019,40.44306946,
11.15625,40.76677322,
11.16874981,41.79566574,
11.18125057,40.12506485,
11.19375038,39.39274979,
11.20625019,41.30519104,
11.21875,41.13110352,
11.23124981,40.21961212,
11.24375057,40.88219452,
11.25625038,39.51602554,
11.26875019,41.02966309,
11.28125,42.20488739,
11.29374981,40.90972137,
11.30625057,40.02141571,
11.31875038,42.1440773,
11.33125019,41.94120789,
11.34375,40.34135056,
11.35624981,40.57157516,
11.36875057,41.54416656,
11.38125038,42.23918533,
11.39375019,41.20705032,
11.40625,40.90792847,
11.41874981,40.88650894,
11.43125057,40.36626053,
11.44375038,41.37301254,
11.45625019,43.36294937,
11.46875,48.70301819,
11.48124981,49.40839767,
11.49375057,49.82115173,
11.50625038,46.35171127,
11.51875019,46.9031105,
11.53125,46.9953804,
11.54374981,50.98705673,
11.55625057,45.04983521,
11.56875038,50,
11.58125019,48.65860367,
11.59375,48.38923264,
11.60624981,47.64418793,
11.61875057,51.36540985,
11.63125038,50.365345,
11.64375019,50.37554932,
11.65625,47.77763367,
11.66874981,47.1345787,
11.68125057,50.14289474,
11.69375038,49.94769669,
11.70625019,49.94629288,
11.71875,50.49439621,
11.73124981,50.44873428,
11.74375057,50.74666595,
11.75625038,49.72016144,
11.76875019,51.20126343,
11.78125,50.20865631,
11.79374981,49.05958176,
11.80625057,51.0825882,
11.81875038,51.6971283,
11.83125019,51.59704971,
11.84375,50.33250809,
11.85624981,49.41448975,
11.86875057,51.79386902,
11.88125038,50.80249405,
11.89375019,48.82062531,
11.90625,48.06934738,
11.91874981,47.01580048,
11.93125057,48.57756042,
11.94375038,50.71020889,
11.95625019,51.1401062,
11.96875,50.8122139,
11.98124981,51.32580566,
11.99375057,51.42030334,
12.00625038,51.44112396,
12.01875019,48.32423782,
12.03125,50.85625458,
12.04374981,50.1521759,
12.05625057,48.76776886,
12.06875038,48.37054062,
12.08125019,53.84814072,
12.09375,51.74441147,
12.10624981,51.29193878,
12.11875057,49.78552246,
12.13125038,51.35834503,
12.14375019,48.48405838,
12.15625,50.5155983,
12.16874981,50.92174911,
12.18125057,50.22830963,
12.19375038,53.75096512,
12.20625019,46.56926727,
12.21875,51.82491302,
12.23124981,48.07692337,
12.24375057,48.34111023,
12.25625038,49.47314453,
12.26875019,52.30289078,
12.28125,49.01960754,
12.29374981,51.24800873,
12.30625057,47.30703735,
12.31875038,51.58523941,
12.33125019,51.37926483,
12.34375,50.92533493,
12.35624981,51.41192627,
12.36875057,48.41609955,
12.38125038,48.99747849,
12.39375019,49.11288071,
12.40625,50.78947449,
12.41874981,47.90884399,
12.43125057,49.0018158,
12.44375038,53.01952744,
12.45625019,47.32430649,
12.46875,48.51612854,
12.48124981,49.01195908,
12.49375057,50.11777115,
12.50625038,50.52332306,
12.51875019,47.44339752,
12.53125,50.20491791,
12.54374981,47.57033157,
12.55625057,53.06122589,
12.56875038,51.55174637,
12.58125019,47.54337311,
12.59375,48.45756531,
12.60624981,49.13521957,
12.61875057,49.21135712,
12.63125038,49.44487762,
12.64375019,49.30887604,
12.65625,50.08325577,
12.66874981,46.36104965,
12.68125057,46.7612114,
12.69375038,48.94568634,
12.70625019,46.79866028,
12.71875,49.90972519,
12.73124981,46.93140793,
12.74375057,46.93187714,
12.75625038,53.02435303,
12.76875019,50.9992218,
12.78125,48.84983063,
12.79374981,46.96060181,
12.80625057,48.55998993,
12.81875038,48.30475235,
12.83125019,49.51131821,
12.84375,51.2232399,
12.85624981,49.68071365,
12.86875057,49.97376633,
12.88125038,45.60092926,
12.89375019,50.445858,
12.90625,47.11440277,
12.91874981,50.73586655,
12.93125057,50.70529938,
12.94375038,50.47982025,
12.95625019,48.93203735,
12.96875,51.73305893,
12.98124981,51.16339111,
12.99375057,51.54639053,
13.00625038,48.50361252,
13.01875019,52.37971878,
13.03125,50.35506821,
13.04374981,45.54152679,
13.05625057,49.77316666,
13.06875038,48.57928848,
13.08125019,51.187603,
13.09375,50.29284668,
13.10624981,47.31982422,
13.11875057,48.99948883,
13.13125038,48.94837189,
13.14375019,51.42710495,
13.15625,48.32197571,
13.16874981,48.9192276,
13.18125057,47.37481308,
13.19375038,47.66245651,
13.20625019,50.75566864,
13.21875,46.53296661,
13.23124981,46.25550842,
13.24375057,49.6076622,
13.25625038,47.65584564,
13.26875019,51.61290359,
13.28125,47.95306396,
13.29374981,49.77904892,
13.30625057,49.07502747,
13.31875038,50.28226089,
13.33125019,53.31074142,
13.34375,50.28438568,
13.35624981,49.93531799,
13.36875057,51.27872086,
13.38125038,47.22186661,
13.39375019,48.74616241,
13.40625,51.60550308,
13.41874981,50.31706619,
13.43125057,48.89060974,
13.44375038,49.1740303,
13.45625019,47.46591187,
13.46875,51.91641998,
13.48124981,45.01854706,
13.49375057,49.15494919,
13.50625038,50.3033371,
13.51875019,46.71942902,
13.53125,49.6100235,
13.54374981,46.72534561,
13.55625057,49.88368988,
13.56875038,47.90343094,
13.58125019,49.86470795,
13.59375,51.01644516,
13.60624981,50.72370911,
13.61875057,47.52754593,
13.63125038,51.68831253,
13.64375019,51.28862762,
13.65625,47.63700485,
13.66874981,49.60469055,
13.68125057,49.49222183,
13.69375038,47.56483078,
13.70625019,51.95629883,
13.71875,49.42965698,
13.73124981,52.2589798,
13.74375057,50.98493958,
13.75625038,49.19093704,
13.76875019,50.20757675,
13.78125,50.08499908,
13.79374981,46.67097855,
13.80625057,47.18553543,
13.81875038,47.93901062,
13.83125019,47.38729477,
13.84375,50.40270233,
13.85624981,46.52061844,
13.86875057,49.52677155,
13.88125038,49.1428566,
13.89375019,50.15431976,
13.90625,48.1179657,
13.91874981,47.5695343,
13.93125057,50.31113434,
13.94375038,51.09489059,
13.95625019,48.58914566,
13.96875,48.65990067,
13.98124981,45.74742126,
13.99375057,49.40839767,
14.00625038,52.62456894,
14.01875019,45.08835983,
14.03125,47.3311882,
14.04374981,44.94093323,
14.05625057,45.86101151,
14.06875038,48.85457611,
14.08125019,46.62943268,
14.09375,47.3300972,
14.10624981,49.72446442,
14.11875057,47.75890732,
14.13125038,47.6619873,
14.14375019,48.68233109,
14.15625,48.79908752,
14.16874981,46.70750427,
14.18125057,48.53112793,
14.19375038,46.40371323,
14.20625019,47.01348877,
14.21875,47.20030975,
14.23124981,48.63066101,
14.24375057,50.5396843,
14.25625038,50.59599304,
14.26875019,49.05612183,
14.28125,48.14212036,
14.29374981,51.90488434,
14.30625057,47.88119507,
14.31875038,50.17278671,
14.33125019,50.06639862,
14.34375,46.29509735,
14.35624981,50.60520554,
14.36875057,48.38090515,
14.38125038,47.2329483,
14.39375019,47.44667053,
14.40625,49.89816666,
14.41874981,52.0579567,
14.43125057,48.34183502,
14.44375038,48.29689789,
14.45625019,48.92444992,
14.46875,48.90806961,
14.48124981,50.75621796,
14.49375057,51.49608612,
14.50625038,50.01316071,
14.51875019,45.19193649,
14.53125,46.42764664,
14.54374981,49.73721313,
14.55625057,49.426754,
14.56875038,47.78896332,
14.58125019,48.09308243,
14.59375,50.3000145,
14.60624981,49.32735443,
14.61875057,52.17391205,
14.63125038,48.84385681,
14.64375019,48.34831238,
14.65625,48.64934158,
14.66874981,52.70600128,
14.68125057,48.53145218,
14.69375038,47.31491089,
14.70625019,50.05200195,
14.71875,49.29032135,
14.73124981,47.13579941,
14.74375057,47.83220291,
14.75625038,47.25431824,
14.76875019,48.97036743,
14.78125,45.90920639,
14.79374981,50.95785522,
14.80625057,50.54749298,
14.81875038,48.17724991,
14.83125019,51.92761612,
14.84375,49.01960754,
14.85624981,47.67309952,
14.86875057,49.91265488,
14.88125038,50.85176468,
14.89375019,49.15674973,
14.90625,47.55897522,
14.91874981,50.34473801,
14.93125057,48.69061661,
14.94375038,47.53886032,
14.95625019,48.74333572,
14.96875,47.70385361,
14.98124981,49.53402328,
14.99375057,48.88774109,
15.00625038,51.32152939,
15.01875019,49.04981995,
15.03125,48.68674088,
15.04374981,48.95666122,
15.05625057,50.87906265,
15.06875038,46.69929886,
15.08125019,46.7001152,
15.09375,50.49732208,
15.10624981,51.01265717,
15.11875057,47.40818024,
15.13125038,48.26622391,
15.14375019,48.32665634,
15.15625,44.61803436,
15.16874981,46.34831619,
15.18125057,48.13246155,
15.19375038,48.86159897,
15.20625019,49.07664871,
15.21875,48.56739044,
15.23124981,48.15792847,
15.24375057,49.16993713,
15.25625038,48.09180069,
15.26875019,50.06385422,
15.28125,52.26924896,
15.29374981,48.36034012,
15.30625057,52.72020721,
15.31875038,50.37622833,
15.33125019,48.8826828,
15.34375,48.90605164,
15.35624981,47.72902298,
15.36875057,46.25606918,
15.38125038,48.04110718,
15.39375019,48.4817543,
15.40625,47.91344833,
15.41874981,47.86215591,
15.43125057,47.9557724,
15.44375038,47.21689224,
15.45625019,46.7955246,
15.46875,47.81282043,
15.48124981,50.5971489,
15.49375057,48.23529434,
15.50625038,52.55570221,
15.51875019,50.49466705,
15.53125,45.75163651,
15.54374981,52.41781998,
15.55625057,49.67490387,
15.56875038,50.41046906,
15.58125019,45.61449051,
15.59375,52.74043655,
15.60624981,48.95991898,
15.61875057,48.87218094,
15.63125038,49.35264587,
15.64375019,49.54151917,
15.65625,47.60062027,
15.66874981,48.69251633,
15.68125057,46.92387772,
15.69375038,50.8928566,
15.70625019,50.15121078,
15.71875,48.6276474,
15.73124981,47.14672089,
15.74375057,47.91107941,
15.75625038,50.29661942,
15.76875019,53.44227219,
15.78125,47.32019424,
15.79374981,48.26980972,
15.80625057,47.78200531,
15.81875038,49.24242401,
15.83125019,46.84661484,
15.84375,48.27586365,
15.85624981,46.86502457,
15.86875057,47.25119019,
15.88125038,48.17829895,
15.89375019,49.79951096,
15.90625,48.51392746,
15.91874981,48.17861176,
15.93125057,49.24389267,
15.94375038,48.28285599,
15.95625019,50.05866241,
15.96875,51.11315918,
15.98124981,47.74362183,
15.99375057,47.5545311,
16.00625038,48.85909271,
16.01875114,49.18897629,
16.03125,49.31753922,
16.04375076,52.2979393,
16.05624962,49.35821152,
16.06875038,46.38244629,
16.08125114,46.59352493,
16.09375,49.7102356,
16.10625076,49.37163544,
16.11874962,47.25347519,
16.13125038,51.88616562,
16.14375114,48.72773743,
16.15625,47.32154846,
16.16875076,49.86258316,
16.18124962,50.14554214,
16.19375038,49.52306366,
16.20625114,51.21565247,
16.21875,48.5920105,
16.23125076,47.68074799,
16.24374962,49.35168076,
16.25625038,49.90830612,
16.26875114,48.40182495,
16.28125,48.90007782,
16.29375076,48.27229309,
16.30624962,50.05282593,
16.31875038,48.2984314,
16.33125114,49.07178879,
16.34375,49.10656738,
16.35625076,47.29204559,
16.36874962,51.8319931,
16.38125038,44.74243164,
16.39375114,51.09489059,
16.40625,49.51532745,
16.41875076,48.73017883,
16.43124962,51.66147232,
16.44375038,46.94223404,
16.45625114,45.11568069,
16.46875,45.03699875,
16.48125076,48.66461182,
16.49374962,49.25469589,
16.50625038,47.53886032,
16.51875114,49.54367447,
16.53125,46.18997955,
16.54375076,52.4214325,
16.55624962,50.27209091,
16.56875038,49.56533051,
16.58125114,49.15674973,
16.59375,47.46666718,
16.60625076,47.42827606,
16.61874962,48.62826538,
16.63125038,46.02022552,
16.64375114,48.71995926,
16.65625,47.33728027,
16.66875076,48.36985397,
16.68124962,50.25453568,
16.69375038,50.89781952,
16.70625114,46.50859833,
16.71875,51.55038834,
16.73125076,47.16487885,
16.74374962,50.19779205,
16.75625038,50.27279663,
16.76875114,50,
16.78125,48.12129211,
16.79375076,46.9495697,
16.80624962,50.09683609,
16.81875038,49.4331665,
16.83125114,46.97053909,
16.84375,49.62583542,
16.85625076,47.41732788,
16.86874962,47.23381805,
16.88125038,46.16805267,
16.89375114,52.29936981,
16.90625,48.26604462,
16.91875076,45.48399353,
16.93124962,50.7761116,
16.94375038,47.57523727,
16.95625114,45.87765884,
16.96875,50.43455124,
16.98125076,48.35513306,
16.99374962,48.83143997,
17.00625038,50.17440414,
17.01875114,51.49051666,
17.03125,47.36371613,
17.04375076,50.37386703,
17.05624962,48.96397018,
17.06875038,49.20367813,
17.08125114,47.895504,
17.09375,46.72163391,
17.10625076,47.43135071,
17.11874962,49.96035004,
17.13125038,48.64091492,
17.14375114,48.30475235,
17.15625,49.46996689,
17.16875076,45.64926529,
17.18124962,50.94364548,
17.19375038,48.09070587,
17.20625114,52.31708908,
17.21875,46.97986603,
17.23125076,49.85718155,
17.24374962,49.46767044,
17.25625038,44.77611923,
17.26875114,48.62893295,
17.28125,51.05611038,
17.29375076,48.019207,
17.30624962,52.27334595,
17.31875038,50.41016388,
17.33125114,48.69109726,
17.34375,49.15637207,
17.35625076,46.65527344,
17.36874962,44.13518906,
17.38125038,49.97369766,
17.39375114,47.83477783,
17.40625,48.93644714,
17.41875076,53.57143021,
17.43124962,50.0526886,
17.44375038,49.12004089,
17.45625114,49.80289078,
17.46875,52.08884048,
17.48125076,48.14089966,
17.49374962,46.9628067,
17.50625038,51.55590439,
17.51875114,50.04683685,
17.53125,49.96788788,
17.54375076,50.07886505,
17.55624962,50.5263176,
17.56875038,50.93623352,
17.58125114,47.64995956,
17.59375,56.11455154,
17.60625076,50.4539566,
17.61874962,51.07171249,
17.63125038,48.65357208,
17.64375114,48.03378296,
17.65625,50.23072052,
17.66875076,49.58246231,
17.68124962,48.45239639,
17.69375038,49.27007294,
17.70625114,47.92503357,
17.71875,45.8146286,
17.73125076,47.13409042,
17.74374962,48.75817108,
17.75625038,51.56657791,
17.76875114,51.11111069,
17.78125,48.5306015,
17.79375076,47.88549423,
17.80624962,49.24940872,
17.81875038,51.2087326,
17.83125114,49.05561447,
17.84375,52.39150238,
17.85625076,51.01235962,
17.86874962,52.34303665,
17.88125038,53.15961075,
17.89375114,49.12051773,
17.90625,48.39134979,
17.91875076,48.83751297,
17.93124962,49.78326797,
17.94375038,51.32929611,
17.95625114,51.29203796,
17.96875,47.77444077,
17.98125076,53.38078308,
17.99374962,48.62692642,
18.00625038,48.65322113,
18.01875114,49.83388519,
18.03125,49.30208588,
18.04375076,49.99345398,
18.05624962,48.70259476,
18.06875038,51.28919601,
18.08125114,48.34639359,
18.09375,48.58621979,
18.10625076,51.47722626,
18.11874962,51.71052551,
18.13125038,51.68804169,
18.14375114,47.20030975,
18.15625,47.77980042,
18.16875076,50.25520325,
18.18124962,50.46055222,
18.19375038,49.2315712,
18.20625114,52.52128601,
18.21875,47.64439392,
18.23125076,48.97852325,
18.24374962,48.17861176,
18.25625038,49.11305237,
18.26875114,47.40224838,
